btc_obv_1,btc_sma5_1,btc_bias6_1,btc_psy12_1,btc_asy5_1,btc_asy4_1,btc_asy3_1,btc_asy2_1,btc_asy1_1,btc_open_0,btc_low_5,ntran_value_30,trfee_value_2,hrate_2,hrate_7,dax_close_30,google_trend_4,wikipedia_trend_1,wikipedia_trend_wma30,class_y0
515919.577094039,447.378,444.8866666667,33.3333333333,0.7426921752,1.0948410833,-0.6042772858,-0.4337291061,-0.0111404476,448.2,426.54,180193.713978495,35.79529128,903685.956452,769424.042922,10423.6197849462,13,4498.9787819833,26106.941590363,0
507933.118662789,451.066,447.4816666667,33.3333333333,0.8406360685,-0.497253962,-0.3478807342,-0.0936622191,-0.1761839905,448,429.25,178524.993548387,29.65980991,821063.240434,903685.956452,10381.1704516129,13,5517.7637904018,75056.2265896181,0
501002.222114159,446.636,448.3633333333,25,-0.9936449372,-1.0057127602,-1.055511092,-1.5776964142,-2.9792088379,434.78,444.51,177929.458064516,28.84040484,877866.357696,841718.919438,10350.1744301075,13,5173.1302860703,100564.514236356,0
490935.201068659,442.624,444.3033333333,16.6666666667,-0.9064736205,-0.9190125846,-1.2216366302,-1.74436295,-0.5095170621,432.64,446.68,178491.417204301,33.93862178,877866.357696,702293.086157,10318.362344086,13,5160.4332622265,58261.3179239518,0
486514.288908769,438.766,440.445,16.6666666667,-0.8785665543,-1.0954230809,-1.401836111,-0.6131497476,-0.716782433,429.55,440.8,178706.397849462,34.68518114,908849.876203,743604.444166,10276.1751612903,13,5139.2715558202,57076.5339030431,0
449187.587494269,421.008,425.6383333333,16.6666666667,-4.4090208174,-5.4672300241,-6.2965704195,-9.1900970982,-17.6634117634,360.62,438,178454.133333333,34.14797822,862135.539442,903685.956452,10219.3391182796,13,6275.352879748,43641.4147599023,1
474206.839487469,408.79,415.325,16.6666666667,-2.9320224914,-2.9202259048,-3.723795519,-5.227302062,7.2088076394,387.8,434.35,178407.817204301,32.4379618,743803.210499,821063.240434,10164.4901505376,12,5885.3728616887,35916.0826832152,0
465789.895852379,397.852,404.0183333333,16.6666666667,-2.688178546,-3.232843917,-4.0715310783,2.7244092642,-1.759989111,379.94,424.5,178777.212903226,35.56461585,693089.355238,877866.357696,10112.2064516129,12,6144.7549202119,42886.9502342292,1
472805.425788209,388.422,395.7916666667,25,-2.3078144217,-2.7055724189,2.2803740293,-0.1838427757,1.3923035595,385.47,427,179366.391397849,35.06789583,783247.320146,877866.357696,10060.6976344086,12,6795.9308573435,63474.9164897151,0
465582.422545889,377.864,386.4783333333,16.6666666667,-2.6225953826,1.1376087126,-0.886124263,-0.449191839,-2.2906872375,376.9,360,181370.077419355,34.12662086,783247.320146,908849.876203,10020.7095483871,12,6218.5185825425,80220.4342984364,1
490755.339965389,389.128,384.2733333333,25,2.9070032775,1.831552187,3.0287326197,3.8469471497,9.984581537,418.9,352,182851.268817204,38.60077135,986102.741192,862135.539442,9965.1663655914,12,5800.7260360634,81672.3148067461,0
481340.782893449,393.664,392.5383333333,25,1.1392910304,1.8641110658,2.0213802345,4.1774139705,-1.6297535959,409.42,376,183675.784946237,40.1235823,839596.048215,743803.210499,9923.7774408602,12,5889.60520297,73228.9424334773,0
466596.025130449,394.142,391.8116666667,25,0.1253429389,-0.1913972163,0.5083661241,-4.2297415823,-6.8297295687,382.85,373.63,185472.965591398,46.36233719,822691.429794,693089.355238,9896.6598924731,12,5433.1169647765,77760.5090771753,1
474260.916058319,394.324,392.8516666667,33.3333333333,0.0471570002,0.6316180596,-2.4860364329,-2.9141778513,1.0013738661,386.37,375.59,188321.479569892,44.97159781,755072.956112,783247.320146,9871.6127956989,12,4202.7148922949,79086.1357681309,1
479709.761271519,399.404,395.63,41.6666666667,1.3048327886,-0.8651043985,-0.6102213327,2.4995327853,3.9976917046,402.16,372.53,189534.279569892,50.43939975,929754.013123,783247.320146,9848.6361505376,12,4621.71667914,58152.2404772654,0
471668.930415439,394.32,397.9866666667,41.6666666667,-1.2600484505,-1.1676221641,0.7197469707,0.578933523,-2.8398246585,390.1,404.59,190329.974193548,41.96522497,1008642.23242,986102.741192,9825.8764086022,12,5412.5598785533,49088.1465620975,1
478258.083965659,390.756,393.895,50,-0.8896345293,0.5953892306,0.4600610187,-1.3087543242,0.2223160102,391.77,374.45,192203.415053763,37.10747183,935388.88593,839596.048215,9810.836,12,5317.6345098163,58524.1809142519,1
482520.713302289,393.236,391.455,58.3333333333,0.6379962187,0.5471518068,-0.6030281591,0.5153700906,0.808424171,394.62,381.05,195642.021505376,44.57485172,974832.995578,822691.429794,9801.4880430108,12,6245.7264907792,66563.4606420982,0
471106.667803789,391.906,390.9883333333,50,-0.3471992172,-1.4334219477,-0.9646210441,-1.5580895712,-3.9246033135,379.55,385.36,198277.787096774,47.44277836,978569.915444,755072.956112,9778.2394193548,12,6570.4075290704,62676.1067800346,0
457562.522383789,387.118,389.625,50,-1.2274796497,-0.8243933975,-1.1732965334,-2.1641568856,-0.4037104577,378.12,385.5,201112.524731183,47.63990486,918901.018161,929754.013123,9767.8427311828,12,6005.6922781132,62339.0747547356,0
454975.415210519,384.066,385.205,41.6666666667,-0.7964106972,-1.0510923741,-1.6709312225,-0.544095177,-0.6844798963,376.38,386.2,203281.941935484,50.08400338,883099.679791,1008642.23242,9759.4780860215,12,4416.7504370902,74557.7767245885,0
450808.749390179,379.41,381.47,41.6666666667,-1.2252271736,-1.7336400098,-1.0033189086,-1.303123134,-1.9217663717,368.49,390.31,204548.292473118,45.3790109,1014371.25381,935388.88593,9753.145483871,12,4165.2284409465,84519.9376372267,1
458063.883607869,374.782,378.1433333333,41.6666666667,-1.2075240701,-0.5282542592,-0.5697688598,-0.5124133415,0.8969396887,371.79,376,203047.713978495,43.85418346,1056139.48191,974832.995578,9746.2494408602,12,4933.0960734044,82833.9360036362,1
463782.996931429,373.442,374.4933333333,50,-0.3560136512,-0.3440894495,-0.2306259673,0.6149442349,0.3329487811,373.05,363.73,204878.679569892,31.51669344,1068073.26137,978569.915444,9730.0629247312,12,5184.6180695481,94816.9188971297,0
456675.210323069,371.474,372.5983333333,50,-0.5272204562,-0.4879055961,-0.0099520043,-0.4633978508,-1.2597444827,368.4,372.95,207200.311827957,51.0283515,1050172.59218,918901.018161,9706.9417204301,12,5038.904605436,95865.1710968474,1
470121.690006069,373.91,374.1983333333,50,0.6382015304,1.2781935059,1.4052781116,1.9414427768,5.1426300364,388,364.7,207267.612903226,57.71349212,978569.915444,883099.679791,9682.9706666667,12,5081.8326384317,82563.0075038164,0
462749.076049779,377.212,375.7583333333,41.6666666667,0.8765952014,0.8715090795,1.051029179,2.2064160098,-0.7297980167,384.97,366.53,207333.686021505,48.81393346,1038238.81273,1014371.25381,9654.059483871,12,4405.2626536125,78403.8227114887,0
457013.378984219,377.928,376.9083333333,41.6666666667,0.1916502888,0.1563256657,0.6283490485,-1.6287914455,-2.5277848743,375.39,369.73,208327.279569892,41.25773034,1103874.59974,1056139.48191,9627.1435483871,13,3975.9823236557,73668.2840550216,0
454127.896565759,378.318,377.44,33.3333333333,0.1042713411,0.445275297,-1.1205096161,-1.3158654159,-0.1039459575,375,365,210324.804301075,41.04809873,1074040.1511,1068073.26137,9601.7192688172,13,4387.7286683044,53951.9965297859,0
447184.788398939,378.824,377.0833333333,25,0.1368886297,-1.1145467219,-1.2427962904,-0.6003019984,-1.0966580393,370.95,367.95,210874.116129032,42.22773725,1139675.93811,1050172.59218,9557.7079139785,13,4753.5238790422,46607.9646228667,1
452964.468499739,375.9,377.8866666667,33.3333333333,-0.7685369096,-0.7782216329,-0.1950338857,-0.2405778499,0.6155023396,373.69,382.99,211919.378494624,38.64301185,1303860.28146,978569.915444,9509.1184516129,13,4982.0703082304,58574.9363484046,1
462971.101792239,374.832,376.5266666667,41.6666666667,-0.2793443785,0.2827657454,0.4116696464,1.1658334893,1.7161646389,379.34,371.35,213534.565591398,40.9030054,1153414.86437,1038238.81273,9471.5110107527,13,5087.878840262,66640.6351494373,0
455499.141402149,375.35,375.3566666667,41.6666666667,0.1375159724,0.1978814549,0.6293946197,0.6363407597,-0.4434831196,377.98,373.04,215210.286021505,42.466277,1210727.40421,1103874.59974,9418.5813763441,13,5144.1085172845,76132.0347579543,1
461495.233763609,377.004,376.67,50,0.4362735136,0.8195064018,0.8875077558,0.4731793143,1.3898417481,383,369.99,216351.576344086,44.48599145,1210727.40421,1074040.1511,9382.1501505376,13,4997.1858128064,92901.6114967257,1
468820.200104949,381.02,379.335,50,1.0544507727,1.1641878809,0.9801956283,1.6920350022,1.9942282563,390.99,369.12,215842.292473118,44.34470738,1375500.95627,1139675.93811,9347.8553763441,13,4416.1458169072,89462.4151466468,1
478578.592816269,387.38,385.0166666667,50,1.6354519627,1.6152737936,2.301526098,2.7573682729,3.5205082896,405.5,372.12,214512.238709677,39.88170509,1139086.72941,1303860.28146,9315.3384301075,13,5264.427933709,61715.4927046742,0
470671.895080079,391.304,389.3633333333,50,1.007736196,1.3705410249,1.3641074504,1.0490470475,-1.4224141945,399.5,373.54,213061.410752688,36.80013215,1096102.32453,1153414.86437,9299.5046236559,13,6962.8060278619,44402.0594070303,1
479026.725401009,397.21,394.005,50,1.5044837618,1.5331442652,1.3794496015,0.3089202575,2.0402547096,407.51,377.07,212793.976344086,34.63112968,1289532.1465,1210727.40421,9279.7708817204,13,7045.034372755,49125.0598339295,1
490869.503229709,403.664,400.265,58.3333333333,1.6167835514,1.5224223751,0.856393737,1.9957977028,1.951340696,415.59,382,213224.16344086,40.18686148,1060281.98712,1210727.40421,9276.5385591398,13,6800.1631986247,60005.6446897685,1
499458.429918349,409.702,406.5833333333,66.6666666667,1.4875662308,0.9793307161,1.779912353,1.6497411747,1.3481416535,421.15,390.59,214154.653763441,41.80226206,1067446.0546,1375500.95627,9279.1934193548,13,13311.3179497574,61699.8803713378,0
494442.891815979,412.61,411.3416666667,66.6666666667,0.7054361173,1.2373986952,0.9697800238,0.4789996877,-0.3901422781,419.98,393.4,214111.791397849,44.75593799,1002969.44728,1139086.72941,9277.4028387097,13,9364.3573948875,60836.540243587,1
506076.164558479,419.68,416.28,75,1.6966433854,1.6107405544,1.4972071738,1.571739934,3.5336221461,434.63,396,214233.617204301,42.68131047,1289532.1465,1096102.32453,9275.6199784946,11,6933.784259076,54015.2093507662,1
516376.517162679,425.878,422.8166666667,75,1.4658867911,1.3445233149,1.343317202,2.2100469421,0.886471738,438.33,404,214939.724731183,46.31819386,1129682.78043,1289532.1465,9274.2373548387,11,6899.3209086429,43651.4844956771,0
510536.201108079,430.424,427.9433333333,66.6666666667,1.0651255919,0.9943715765,1.4558761947,0.417003219,-0.0524653,438.26,413.4,214582.372043011,43.09210135,1284099.85114,1060281.98712,9285.6354408602,11,6727.0041564772,43565.4652636507,0
500026.596029879,430.008,428.5366666667,66.6666666667,-0.0990148164,-0.026232951,-1.2128513167,-2.2625128441,-4.4725603882,419.1,414,215273.341935484,40.65663231,1024028.99521,1067446.0546,9287.327483871,11,6130.848656002,50898.5043720572,1
507284.953332819,430.856,428.97,66.6666666667,0.2011115936,-0.6320160446,-1.1381786388,-1.6810353082,1.1104897718,423.79,419.5,217307.040860215,43.53246983,1056537.8522,1002969.44728,9273.7055698925,11,5880.5359002244,56956.8323778353,0
501686.986133579,428.632,429.6316666667,58.3333333333,-0.5183593574,-0.8695671312,-1.1419344083,0.5233785817,-0.0637326085,423.38,426,217841.84516129,48.21733873,1097173.92344,1289532.1465,9271.8659139785,11,5858.164953452,60527.388757763,1
506322.106360979,427.332,429.1933333333,58.3333333333,-0.2986844714,-0.3602392642,1.0105344438,0.9605567798,1.984846168,432,431.15,217931.68172043,44.91575935,999647.352469,1129682.78043,9282.8130752688,11,5177.3626273516,62248.801618586,0
502162.748380629,425.892,427.955,58.3333333333,-0.3312933781,0.7040233745,0.5685345753,0.8846681673,-0.2155098335,431.07,414,217490.133333333,47.68274149,1178446.06592,1284099.85114,9294.5506021505,11,4497.1649214342,61160.4043121521,1
505663.937793419,428.408,426.8566666667,58.3333333333,0.5915003618,0.4617530093,0.6369148818,-0.0370507612,0.141408311,430.26,409.07,215312.660215054,43.1486082,1219082.13716,1024028.99521,9306.5597204301,11,4535.2559929656,53279.1935947094,1
514127.286624949,430.698,429.545,58.3333333333,0.5332034868,0.6824375106,0.2483012915,0.480206854,0.819005397,436.75,415.79,215967.984946237,38.20952225,1064665.06645,1056537.8522,9318.0264946237,11,5331.5407740262,55780.6535073945,0
507185.770410679,432.496,430.9983333333,50,0.4201039962,0.0289184532,0.1103945488,0.0948876676,-0.6292300618,433.33,418.01,219263.879569892,42.61977032,1210954.92291,1097173.92344,9344.4513548387,11,5909.5576690102,84540.5924419383,0
501397.386779049,430.786,430.9883333333,50,-0.3998028975,-0.4458761635,-0.6416376551,-1.3719591811,-2.1146883004,422.4,428.22,222112.48172043,53.45252038,1097173.92344,999647.352469,9374.8864301075,11,5543.7624582724,111130.4901116,0
493913.740023549,428.63,429.0366666667,41.6666666667,-0.5065108142,-0.6684905955,-1.164322593,-1.4318688587,-0.7490494169,420.29,422.29,225784.47311828,55.99857717,1040283.42371,1178446.06592,9403.687655914,11,5875.6989387601,108673.158636761,0
486124.736314409,423.896,425.1933333333,33.3333333333,-1.1278577822,-1.614573577,-1.9430214155,-1.857187973,-2.9653265291,408.18,428.12,225778.15483871,77.34600309,1275972.63689,1219082.13716,9436.7826881721,11,4970.5825247527,200050.17065877,0
469688.33245271,416.816,419.885,33.3333333333,-1.6967034044,-1.9635717401,-1.9131995533,-2.4952746214,-2.0252227138,399.77,427.01,225204.419354839,72.72445709,1080919.49495,1064665.06645,9469.0404086022,11,4425.2151196527,273291.801875323,1
475380.341761229,411.562,415.0516666667,41.6666666667,-1.2532564942,-1.0378985426,-1.1341815845,-0.2186091122,1.5880044893,406.15,421.31,226283.098924731,52.60628503,1235336.56565,1210954.92291,9500.371655914,11,4720.2697689751,144982.609545947,1
481318.075557059,409.674,411.97,41.6666666667,-0.4509063049,-0.3763705269,0.4866148072,1.7425335677,1.897062646,413.96,415.85,222983.322580645,63.03314682,1292227.06539,1097173.92344,9527.6273333333,11,5987.5536726221,108307.838787436,0
475741.817353459,407.966,410.02,41.6666666667,-0.4105716028,0.2281171288,0.9792304096,0.6748433697,-0.5473759065,412.14,406.02,220556.113978495,41.1407975,1094688.80322,1040283.42371,9548.2679569893,11,5772.3088874607,105236.169642144,1
480618.606283619,408.964,408.805,41.6666666667,0.2431181811,0.8102034048,0.5509363766,-0.1221267581,0.3031223903,412.99,382,218905.662365591,44.13385665,1220696.14747,1275972.63689,9569.9870967742,11,5240.2431263875,94095.8278592086,1
485873.905736619,412.198,410.1366666667,50,0.7929160698,0.594143965,0.1598377379,0.5134445602,0.72376673,416,393.11,216887.522580645,43.94045893,1055311.50814,1080919.49495,9575.5945591398,11,4976.6287265831,82895.9123483621,1
491824.712785569,414.778,413.3533333333,50,0.6252326534,0.3072751552,0.5921588424,0.7366770685,0.7495874069,419.14,403.03,215262.019354839,52.6052871,1299450.73763,1235336.56565,9601.3539569893,11,4564.8823819344,79363.5981162806,0
487184.218535849,414.156,414.1316666667,41.6666666667,-0.1508050447,-0.0516623292,-0.1699239024,-0.6167692186,-1.9831258441,409.95,408.46,213800.124731183,43.43549045,1267948.90157,1292227.06539,9625.3631612903,13,3782.5038650837,70386.0327126303,1
490471.087644879,414.414,413.97,50,0.0625614303,0.0024211903,-0.238027323,-0.731834688,0.5194564682,412.99,408.75,209020.653763441,41.22294318,1283699.8196,1094688.80322,9647.0535268817,13,4309.1280445095,55170.3675709092,1
494941.875079839,414.812,414.51,58.3333333333,0.0961366119,-0.0607709177,-0.3308903592,0.4952273833,0.4709982983,414.83,409.31,207413.004301075,29.31003112,1031685.13109,1220696.14747,9677.1530967742,13,6248.1449715113,49001.5992869224,1
499511.755026229,414.782,414.985,66.6666666667,-0.0072128389,-0.1964129004,0.3991580808,0.3390088872,0.207019476,415.84,415.11,206501.666666667,43.83967453,1189194.31141,1055311.50814,9701.4138494624,13,6009.3199992114,57115.2865319329,1
503612.232090019,414.27,415.08,75,-0.1225323924,0.3426159706,0.283669138,0.1900045579,0.1729896397,416.52,406.59,205575.023655914,42.7063754,1197069.77042,1299450.73763,9726.7938709677,13,5300.7051446913,72785.3034639269,1
507316.392762589,415.788,414.9733333333,83.3333333333,0.3660623778,0.3277138553,0.2799523742,0.3164188233,0.4598480069,418.47,409.67,205809.950537634,42.7063754,1197069.77042,1267948.90157,9744.6193333333,13,4836.9614643014,75405.7582077175,0
500925.146167659,414.762,414.475,75,-0.2499575747,-0.430196543,-0.6426018826,-1.0503976438,-2.5606432946,407.5,410.5,205445.789247312,48.1134711,1338828.03271,1283699.8196,9764.5972903226,13,4390.1471490366,74907.3097219373,1
503795.393528019,413.572,413.8083333333,75,-0.2888294557,-0.4127916886,-0.6080521313,-1.1420022005,0.2766388936,408.36,412.15,204887.987096774,46.26447738,1063186.96715,1031685.13109,9783.3417204301,11,3508.6109221676,67537.0838372942,1
506374.39565562,412.658,413.19,83.3333333333,-0.2210074113,-0.3195066741,-0.5792915678,0.4113842956,0.5461296976,410.62,413.15,203432.066666667,42.58594292,1135311.13693,1189194.31141,9801.0384946237,11,3864.7322099768,51974.3677471881,1
509920.67456622,411.678,412.4933333333,83.3333333333,-0.2366491437,-0.4107734314,0.3058498564,0.3204553378,0.094780978,411.15,415.66,201195.290322581,38.06506394,1110630.46004,1197069.77042,9817.3856989247,11,4609.6242754792,49556.3082213653,1
513870.829760859,411.308,412.505,83.3333333333,-0.088609104,0.5293994436,0.6136529603,0.6474145916,1.2000482053,416.39,403.34,199899.458064516,32.8533328,1242260.73678,1197069.77042,9835.1957204301,11,4961.5132220072,65350.8910886552,1
518817.226271929,413.25,412.36,83.3333333333,0.4705073261,0.5189744343,0.5099226798,0.7174935307,0.2349388562,417.62,404.1,200052.724731183,38.65376627,1036588.42937,1338828.03271,9853.8357419355,11,4905.8881651677,78851.6611041125,0
516040.617439859,414.476,413.57,83.3333333333,0.2975024827,0.235345679,0.2822005793,-0.1767232337,-0.5883853236,415.17,406.6,198744.610752688,43.74554841,1225806.95219,1063186.96715,9860.4397634409,11,5309.7744474369,69613.9309591133,1
518629.400163119,415.36,414.68,83.3333333333,0.2137919702,0.2435447183,-0.0752897774,-0.2304040942,0.1275771353,415.6,406.5,197974.834408602,38.7057276,1242260.73678,1135311.13693,9866.1092043011,11,4428.2382205679,60631.9718346035,1
519882.406538719,416.418,415.6266666667,83.3333333333,0.2553647282,0.0191938589,-0.0527211402,0.2151109515,0.3026447678,416.96,410.35,195936.913978495,38.93741911,1242260.73678,1110630.46004,9870.3086451613,12,3780.0853843515,53346.8066561108,1
524921.284071919,418.044,417.81,83.3333333333,0.3865061277,0.4243979456,0.7619923686,1.0791999853,1.8557552029,424.62,413.44,193286.462365591,33.72267197,1192899.383,1242260.73678,9873.3900860215,12,3935.4727713922,41597.8848551548,0
521637.492607399,419.094,418.8483333333,75,0.2498575013,0.4594182075,0.5700318982,0.7037254635,-0.4483042759,422.87,412.85,190698.249462366,34.69582617,1209353.1676,1036588.42937,9875.7445376344,12,4744.4545762966,39515.0123579335,0
515682.491617139,419.25,418.57,66.6666666667,0.0375397165,0.0150303618,-0.0808411069,-1.0491392618,-1.6499742476,415.43,412,189492.432258065,33.37519025,1258714.52138,1225806.95219,9879.7326451613,12,5268.0556548073,62309.7824907404,0
510857.637065259,418.858,418.3316666667,66.6666666667,-0.0945217809,-0.193813418,-0.8770029583,-1.0913522996,-0.5327303515,413.68,414,188969.094623656,42.52494951,1168218.70611,1242260.73678,9893.1518494624,12,5110.8544072175,85116.870614743,1
514632.057893009,418.398,418.1583333333,66.6666666667,-0.1106277321,-0.6022234658,-0.6535298625,-0.1553076699,0.2221150116,414.66,415.77,189552.866666667,51.72376838,1398571.69042,1242260.73678,9900.1533978495,12,4916.1667082793,72903.3174021623,1
518368.830555419,416.706,418.05,66.6666666667,-0.4023534183,-0.3908657039,0.028837144,0.3096208918,0.397126772,416.31,420.32,190329.948387097,53.24548332,1308075.87516,1192899.383,9895.5969892473,12,4514.6989067423,59552.1201671995,1
520441.7810564,415.932,417.0883333333,66.6666666667,-0.1838776657,0.1826464798,0.4211054236,0.5206006295,0.6440744871,419.35,407.22,190884.864516129,44.51090066,1028361.53707,1209353.1676,9891.001827957,11,3696.6477990923,50034.8979318802,1
521779.454089339,416.564,416.4616666667,66.6666666667,0.1513670914,0.3223914521,0.3558169323,0.3351620125,0.0262495378,418.51,408.59,191134.053763441,46.0506966,1136310.01874,1258714.52138,9886.3147956989,11,4278.2924151746,37503.8946163627,0
518321.891345889,417.566,416.9283333333,58.3333333333,0.2407265185,0.2453793952,0.1947969363,-0.0298418391,-0.0859332161,418.81,411.4,190150.417204301,56.1792388,1244135.05701,1168218.70611,9883.4615913979,11,5054.624730195,33574.3563658284,1
522278.44794343,419.176,418.4233333333,66.6666666667,0.384549148,0.3814047421,0.2938481604,0.4276474717,0.9412281594,422.71,413.42,190807.838709677,44.75327221,1219252.35587,1398571.69042,9863.9212688172,11,5759.6118636169,42754.4090863357,0
519882.099572529,420.12,419.485,58.3333333333,0.2254783,0.1208292532,0.152355825,0.2715003456,-0.3982274682,420.62,416.01,192558.352688172,43.71562192,1360254.329,1308075.87516,9848.8869892473,11,4965.1409431054,53603.7207186042,0
516665.288252979,420.32,420.1,50,0.0476758271,0.0530323994,0.0993542713,-0.3215826728,-0.2449378774,419.99,416.1,194334.311827957,49.25479625,1235840.8233,1028361.53707,9828.1273763441,11,5011.6966971993,56771.7477638218,0
512081.15726027,420.048,419.8916666667,41.6666666667,-0.0650049565,-0.0597728916,-0.3934399086,-0.3910461288,-0.5371543802,417.75,416,196120.690322581,44.9796096,1285606.22558,1136310.01874,9813.6288387097,11,5296.47280341,60470.3766147742,1
515680.55395372,419.946,419.7466666667,50,-0.0243730541,-0.2657733574,-0.2216219872,-0.2099640421,0.117226296,418.59,416.61,197562.539784946,58.98751393,1210958.12216,1244135.05701,9799.347139785,11,3839.9427824723,54974.0634306865,1
517460.382561589,419.412,419.9616666667,58.3333333333,-0.1267283979,-0.0588536303,0.003174452,0.2733388681,0.4294514402,420.4,420,198435.791397849,43.60850723,1169486.95359,1219252.35587,9784.7985376344,11,4177.9254647903,40420.0238521859,1
