btc_sma10_1,btc_wma_10_1,btc_mom_1,btc_stcK_1,btc_stcD_1,btc_rsi_1,btc_macd_1,btc_lw_1,btc_ao_1,btc_cci_1,btc_open_0,class_y0
453.686,451.2467272727,-9.41,47.4126253048,49.8755905225,56.1462025507,8.0647505947,52.5873746952,0.7076648841,12.6106761867,451.18,0
452.347,449.9638181818,-15.7,33.2095945174,40.4419124701,53.2643515272,7.7049679262,66.7904054826,0.1420982736,5.62896534,447.36,1
450.964,449.2643636364,-18.92,38.5494003427,39.7238733883,54.4474132411,7.3221216362,61.4505996573,0.6891615542,2.8062630689,448.5,1
450.07,450.6309090909,13.1,67.0474014849,46.2687987816,60.2330949451,7.0874254251,32.9525985151,0.9132231405,40.1680206159,458.98,0
451.339,452.0854545455,8.93,65.8766419189,57.1578145821,59.89652054,6.9351949898,34.1233580811,0.499009901,41.9443408918,458.97,1
452.246,453.3347272727,1.68,66.5615141956,66.4951858665,59.9787571769,6.8290595821,33.4384858044,0.4331550802,32.1342962986,457.75,1
452.675,454.8936363636,12.45,74.0464582736,68.828204796,61.5612778195,6.7834556556,25.9535417264,0.7175572519,38.7710865959,461.49,0
453,454.7018181818,-1.38,48.8392594769,63.1490773154,53.5267285718,6.6159408277,51.1607405231,0.1395646607,2.8398719131,450.88,1
452.991,454.6854545455,8.85,60.1208459215,61.0021878907,54.4249179539,6.3862981419,39.8791540785,0.8305084746,0.9437626253,452.95,1
454.105,455.0870909091,4.59,63.3969465649,57.4523506544,56.0488410496,6.1517331145,36.6030534351,0.3673469388,-5.7184999521,455.2,1
454.635,455.4152727273,9.28,66.106870229,63.2082209051,56.56558985,5.9236857365,33.893129771,0.3389121339,5.6936093061,456.42,0
455.529,455.5852727273,7.07,64.8091603053,64.7709923664,56.2246785643,5.6927523356,35.1908396947,0.3582887701,13.1910244951,456.3,1
456.435,455.9545454545,-0.92,72.4045801527,67.7735368957,57.8267609969,5.4908902958,27.5954198473,0.7470238095,32.6788045588,457.56,0
455.987,455.5118181818,-4.07,55.0603915035,64.0913773205,54.0180663671,5.248518993,44.9396084965,0.0638606676,18.5983962956,454,0
455.488,454.9832727273,-5.13,43.265503876,56.9101585107,53.045721865,4.966822274,56.734496124,0.511002445,5.1279717203,452.96,0
454.959,454.5163636364,-7.9,39.6849593496,46.003618243,52.8674894651,4.6613710543,60.3150406504,0.7065217391,-1.2501939307,452.47,0
452.507,451.1238181818,-15.32,4.2674731183,29.0726454479,38.4249074752,4.0812566308,95.7325268817,0.0494155154,-201.6525448634,436.3,1
451.617,449.3443636364,-10.19,25.8400537634,23.2641620771,44.7084376897,3.4525245299,74.1599462366,0.8673796791,-207.6721296774,442.84,1
450.657,447.834,-11.89,27.8225806452,19.3100358423,45.2612720179,2.82782309,72.1774193548,0.1448275862,-189.5929042398,442.72,0
449.017,445.6781818182,-17.11,12.7559583753,22.139530928,41.8191917797,2.1599962753,87.2440416247,0.0188902007,-188.7986435443,438.72,1
447.725,444.5823636364,-12.58,28.5357142857,23.0380844354,45.9330407585,1.5620738307,71.4642857143,0.6358118361,-144.3304221757,442.63,1
446.565,443.8996363636,-13.59,38.8648180243,26.7188302284,46.8791265882,1.051385219,61.1351819757,0.6294227188,-94.8897365462,445.31,1
445.679,444.2878181818,-5.3,59.3587521664,42.2530948255,51.3078381668,0.6952122925,40.6412478336,1.0543071161,-44.8674953263,448.27,1
445.486,445.4498181818,-1.01,73.9601386482,57.3945696129,54.2353317547,0.5067398297,26.0398613518,0.6925566343,-1.6394778981,452.07,1
447.383,450.2796363636,19.13,85.843373494,73.0540881028,66.9300000268,0.7508730748,14.156626506,1,202.3673181854,470.58,1
454.032,463.3754545455,83.11,89.7215136054,83.1750085825,80.6392576348,2.0072470765,10.2784863946,0.9336935167,452.8355216183,522.13,0
462.186,474.9769090909,75.12,78.8952380952,84.8200417316,79.4632271399,3.8025894177,21.1047619048,0.3743636364,380.1119468691,517.6,1
470.678,486.8776363636,84.33,88.2285714286,85.6151077098,81.2968035175,5.9893182663,11.7714285714,0.6866746699,320.6353140295,527.64,1
479.531,497.998,93.04,85.3215859031,84.1484651423,82.0370107325,8.3600863347,14.6784140969,0.6226865672,270.4221468301,532.37,1
489.346,508.4378181818,93.96,89.8237885463,87.7913152926,82.9225673873,10.7843997788,10.1762114537,0.6346375144,223.1591728017,536.95,1
498.847,517.284,94.03,90.7488986784,88.6314243759,83.1068571779,13.1073602184,9.2511013216,0.2805887764,182.7140384364,538,1
511.444,530.21,121.24,94.1201088094,91.5642653447,87.5190661541,15.724730854,5.8798911906,0.9469856908,204.6976132843,569.93,1
523.954,541.5474545455,121.73,90.2999154252,91.7229743043,87.9293764382,18.4151694062,9.7000845748,0.6221411999,190.4506263392,573.5,1
536.138,550.6303636364,101.86,90.2829755105,91.5676665817,87.9415424195,20.9701513679,9.7170244895,0.5125,157.5034086548,573.8,1
547.383,559.4234545455,65.09,97.1498205944,92.57757051,89.082402719,23.4274574348,2.8501794056,0.9909983633,142.2798854916,584.12,0
553.196,564.9065454545,59.7,88.7468371288,92.0598777446,83.491512085,25.5302874492,11.2531628712,0.3161577608,115.5167936408,577.48,1
559.715,570.3309090909,55.39,92.2717420753,92.7227999328,84.3270891778,27.3301059713,7.7282579247,0.5415657789,99.6284492025,583.01,0
564.452,573.1118181818,43.17,86.3524618951,89.1236803664,78.1075401299,28.6554080437,13.6475381049,0.0069101678,81.8912642528,576.06,1
569.069,575.5769090909,41.06,87.0056944005,88.543299457,78.7392277881,29.5963696501,12.9943055995,0.62375,69.166621129,576.53,1
576.374,583.0189090909,72,99.2063492063,90.8548351673,84.0306529436,30.6900329894,0.7936507937,0.9406900485,82.9162049397,610,1
589.787,600.4290909091,102.19,93.7055661522,93.3058699197,89.4976753945,32.7433742472,6.2944338478,0.914922942,124.5412655199,668.73,1
603.242,621.2841818182,130.69,90.2333333333,94.381749564,91.1895024814,35.7322396176,9.7666666667,0.7555015719,141.9474635121,703.81,0
614.387,636.1947272727,111.34,80.0761866573,88.0050287143,82.6631421177,38.7623881512,19.9238133427,0.0002020202,107.0312486363,685.25,1
626.496,650.8516363636,110.5,84.6837187931,84.9977462612,83.5048462089,41.7267750105,15.3162812069,0.444820296,94.0885144738,695,1
644.708,676.3287272727,189.08,97.2822652004,87.3473902169,88.0820861209,45.5420971789,2.7177347996,0.9375525399,119.7764240901,767.37,0
661.476,694.6036363636,162.19,84.792877907,88.9196206335,80.8617932241,49.2455394678,15.207122093,0.1670123047,105.3285761828,745,1
678.656,711.5770909091,179.82,88.8719017836,90.3156816303,81.5915509816,52.7257984429,11.1280982164,0.6023643203,98.6141600406,753.47,1
697.299,726.6287272727,183.43,91.9342135742,88.532997755,82.0972136158,55.8690154439,8.0657864258,0.4069298952,89.3101888689,759.12,0
712.583,732.7289090909,120.85,77.7623349548,86.1894834376,72.21140578,58.0208260645,22.2376650452,0.0628233555,69.4637399604,725,0
718.337,724.5392727273,-4.59,46.2244552877,71.9736679389,56.93168815,58.2961256311,53.7755447123,-0.025877108,18.8687381412,665.36,0
711.254,703.2598181818,-103.19,14.1648537588,46.0505480004,45.971237375,56.1911435898,85.8351462412,0.1126116071,-20.6776180943,600.51,1
703.296,687.5609090909,-60.34,80.1968225381,46.8620438615,49.6891274913,52.9532065654,19.8031774619,0.0497013483,-158.116235099,622.59,1
700.942,679.9998181818,-33.29,84.9308548273,59.7641770414,54.8986464115,49.6413247538,15.0691451727,0.9351411354,-1.5539187501,660.76,0
697.428,672.5303636364,-106.76,84.692866791,83.2735147188,54.5926064117,46.3140518093,15.307133209,0.504772475,-0.5371202284,658.8,0
683.782,660.2998181818,-115.06,80.8721939924,83.4986385369,49.7935177894,42.5721479005,19.1278060076,0.0560265389,-23.1618678335,630.16,1
675.01,655.5212727273,-97.33,84.389271242,83.3181106752,53.8181228296,39.1056813177,15.610728758,0.6965223918,-18.6595921708,657.49,0
664.135,650.2612727273,-115.36,82.9201775262,82.7272142536,51.9450281229,35.7222422328,17.0798224738,0.2669110297,-18.079051746,644.33,0
651.402,644.8021818182,-96.74,81.3803306104,82.8965931262,49.9814300434,32.295816068,18.6196693896,-0.0451693852,-33.4778606845,635.91,1
645.112,647.8109090909,0.41,85.7335820416,83.3446967261,55.1438304353,29.4883540941,14.2664179584,0.859823911,-19.2332452593,666.33,1
645.844,653.2196363636,73.56,86.6224995176,84.5788040565,56.1393008125,27.2590537698,13.3775004824,0.6621566216,-7.9412217531,674.55,1
655.962,663.5170909091,77.57,91.8198132114,88.0586315902,59.9639185154,25.8875296446,8.1801867886,0.9341410376,9.0132277477,702.48,0
659.298,663.9367272727,-3.44,86.1349001298,88.1924042863,52.1283896739,24.3611929381,13.8650998702,0.0427597956,-11.562402898,659.77,1
661.162,667.7643636364,20.49,93.4180106787,90.4575746733,55.2719480483,23.1145852151,6.5819893213,0.5699408284,-14.6888207395,678.74,0
662.07,669.1785454545,38.78,94.8755490483,91.4761532856,53.3233070854,21.873932735,5.1244509517,0.0966810967,-10.4340471856,669.09,1
666.524,671.4749090909,17.2,95.6943240131,94.6626279134,54.2011229158,20.7440922575,4.3056759869,0.596324837,-4.3685167589,674.7,0
664.593,666.3232727273,-7.89,32.8575736255,74.4758155623,48.0347108355,19.1131589924,67.1424263745,0.0511449335,-44.4550551139,638.89,1
666.285,666.0336363636,28.89,57.7947532415,62.1155502934,52.028687094,17.6059129968,42.2052467585,0.8970635689,-18.7462428084,663,0
667.652,662.6690909091,-20.17,42.49673334,44.383020069,49.5145027141,15.9722504633,57.50326666,0.0260594893,-28.3799355087,647.78,1
665.733,659.2341818182,-26.1,43.4817569605,47.924414514,49.6831052857,14.3242231205,56.5182430395,0.2201704545,-24.0821663898,648.77,1
663.179,656.25,-53.16,44.0446276008,43.3410393004,49.7863021251,12.729871181,55.9553723992,0.5342533268,-12.8494745701,649.32,1
659.283,656.312,5.25,58.3174188361,48.6146011324,52.4494373903,11.4502792628,41.6825811639,0.8976525822,12.9123779557,663.52,0
658.962,655.5441818182,-25.29,49.8140516635,50.7253660334,50.7234158365,10.2739792892,50.1859483365,0.3405491024,-2.1658120462,652.24,1
656.837,655.5692727273,-9.84,53.8747612825,54.0020772607,51.5434901264,9.2651236572,46.1252387175,0.6615281501,-4.8391347542,660.3,1
656.403,656.9807272727,-10.1,59.4029550709,54.3639226723,52.6976379504,8.4807369707,40.5970449291,0.9405172414,24.6458383134,664.6,0
655.178,658.0801818182,24.26,57.2419338627,56.8398834054,52.1744858916,7.8245306074,42.7580661373,0.177377892,2.8279098642,662.45,1
659.313,662.5096363636,16.54,94.0907357987,70.2452082441,55.9204389969,7.53789189,5.9092642013,0.9518388792,73.9829025005,679.54,0
660.223,664.8345454545,24.32,84.6359130766,78.656194246,53.9397021125,7.3620358534,15.3640869234,0.1659415786,60.9926570851,673.45,1
662.793,667.2449090909,24.72,86.3896301944,88.3720930233,54.2633045868,7.2700724442,13.6103698056,0.378185525,46.1279470184,674.8,0
664.62,668.0152727273,17.71,78.192908883,83.0728173847,52.4099267903,7.1160362338,21.807091117,0.1013333333,17.1841847607,667.01,0
666.087,667.9007272727,0.47,65.2861316377,76.6228902384,51.5168161072,6.8664485163,34.7138683623,0.01,-7.5330666589,663.25,0
664.73,664.9667272727,-5.11,41.1582746176,61.5457717128,47.491621034,6.3304047408,58.8417253824,0.1084507042,-69.5387420659,647.88,1
664.776,663.2921818182,-3.58,39.5020046423,48.6488036326,49.1878265101,5.7173539821,60.4979953577,0.6332404828,-77.841928908,655.52,1
665.013,662.6910909091,-3.13,49.376114082,43.3454644473,51.0084392568,5.1700716408,50.623885918,0.7286702537,-13.3220798036,659.64,0
664.049,660.8632727273,-7.49,25.4146465935,38.0975884393,48.9421936459,4.577054227,74.5853534065,0.0535530381,-36.6099792414,655,0
662.928,658.5343636364,-28.3,15.9224291911,30.2377299555,47.751838268,3.9166754488,84.0775708089,0.1659681475,-74.1026714169,651.22,1
660.322,656.8165454545,-18.62,21.6381730033,20.991749596,48.5630940517,3.2755050154,78.3618269967,0.6393562546,-72.1617971431,655.13,0
658.419,655.498,-20.41,20.591987752,19.3841966488,48.4149151104,2.6659783648,79.408012248,0.8047445255,-56.133426998,654.84,1
656.532,654.8054545455,-12.42,24.5215616229,22.2505741261,49.043839423,2.1267313152,75.4784383771,0.984375,-57.9582312887,654.88,1
655.296,654.4669090909,-9.32,24.6746619035,23.2627370928,49.0698928008,1.6559123933,75.3253380965,0.5442561205,-67.7320471492,654.02,0
651.28,648.7458181818,-26.12,13.1766805473,20.7909680246,38.2456565449,0.7568556549,86.8233194527,0.0010065425,-295.3395476276,622.5,0
646.92,640.5767272727,-49.17,3.7683568856,13.8732331121,33.7071227051,-0.6440904289,96.2316431144,0.2339780053,-350.1926821966,606.84,0
635.368,621.1367272727,-121.47,35.6284569903,17.524498141,22.697103481,-3.3432786086,64.3715430097,0.0452115059,-542.3274068918,540,1
625.563,608.0552727273,-91.54,48.6274898424,29.3414345728,31.2352378863,-6.3334114484,51.3725101576,0.6299181924,-340.7396759021,563.99,1
617.68,599.0674545455,-75.11,55.1437667894,46.4665712074,35.4049836457,-9.1319393077,44.8562332106,0.6427901157,-218.0151592537,578.14,0
609.806,590.8529090909,-80.98,53.6851592229,52.4854719516,34.7567544252,-11.7007704155,46.3148407771,0.1277777778,-176.6792057438,572.98,1
603.406,587.1572727273,-63.59,62.1870618866,57.0053292996,40.2661093643,-13.6933952724,37.8129381134,0.6623641304,-126.7291628449,589.47,1
597.346,585.1689090909,-62.14,64.6586345382,60.1769518826,41.2075756027,-15.1414948052,35.3413654618,0.5592814371,-87.800149775,592.47,0
591.073,584.1750909091,-62.79,65.0231124807,63.9562696352,41.0700212359,-16.1472872196,34.9768875193,0.1468330134,-77.3916073405,591.85,0
583.881,582.6618181818,-41.08,60.333846944,63.338531321,38.9057364437,-16.9319856846,39.666153056,-0.0024154589,-75.2967218386,582.71,1
580.525,583.8234545455,-16.08,64.8927885364,63.4165826537,41.6339690071,-17.3784029268,35.1072114636,0.8808177468,-51.5155078186,590.46,0
578.412,584.6770909091,45.22,62.3972531474,62.5412962093,40.3314530749,-17.6303510277,37.6027468526,0.5979299363,-47.1946354299,585.25,1
583.003,586.0403636364,22.49,62.7562168349,63.3487528396,40.6048719226,-17.6960104194,37.2437831651,0.5569029851,-46.3327927074,585.34,0
585.013,586.1343636364,7.39,62.4188354537,62.524101812,39.9224798223,-17.6392639501,37.5811645463,0.492140266,-39.0617585085,583.54,0
584.276,583.1792727273,-3.74,62.821758135,62.6656034745,35.9089067959,-17.7040543311,37.178241865,0.0144508671,-58.2239493787,568.76,0
583.581,579.7745454545,-23.93,67.8646362098,64.3684099329,35.0828463286,-17.8524877908,32.1353637902,0.262373603,-57.4950185027,564.2,1
582.132,578.2125454545,-17.48,65.8414634146,65.5092859198,39.4912322702,-17.854266867,34.1585365854,0.8482142857,-35.6128810915,574.95,0
579.976,576.1721818182,-20.97,37.0784313725,56.928176999,38.2812497436,-17.788433086,62.9215686275,0.2423986486,-29.6470097344,570.91,1
577.937,574.6292727273,-11.26,34.4906444906,45.8035130926,38.5693978034,-17.6338749932,65.5093555094,0.7005649718,-21.4205680449,571.51,1
576.953,573.7152727273,-17.36,40.650887574,37.4066544791,39.3163882228,-17.3689619725,59.349112426,0.1493794326,-23.3505098302,572.98,1
575.714,573.8838181818,-7.34,50.4536489152,41.8650603266,41.9758384129,-16.9298869742,49.5463510848,0.6488,-4.0649709905,577.7,0
574.947,574.2176363636,-8.36,49.8027613412,46.9690992768,41.8447080642,-16.3713459796,50.1972386588,0.7656641604,4.6455818848,577.55,1
574.634,575.6418181818,-0.74,60.1183431953,53.4582511506,44.7884916615,-15.6464504503,39.8816568047,0.624535316,3.4810624951,582.78,0
574.305,576.6592727273,11.47,55.0887573964,55.003287311,43.6288766031,-14.8603096783,44.9112426036,0.2458286986,1.9271112898,580.27,0
575.187,577.2547272727,12.03,55.5848724714,56.9306576877,42.4002876964,-14.0854019234,44.4151275286,0.2791044776,-4.0772583225,577.65,0
576.203,577.3498181818,0.72,60.1954229879,56.9563509519,41.5119339429,-13.3558880287,39.8045770121,0.1541501976,-16.1123323937,575.75,1
576.582,577.8183636364,7.87,70.2760084926,62.018767984,43.6010826655,-12.6136476226,29.7239915074,0.8074162679,-3.5898335808,577.92,0
576.322,576.3143636364,-3.18,47.5780089153,59.3498134653,38.5444959783,-12.0406336349,52.4219910847,0.0217086835,-32.0067764493,567.51,1
576.493,575.7467272727,0.29,62.1099554235,59.9879909438,41.9317353725,-11.4982656942,37.8900445765,0.7691131498,-28.9623588223,573.2,0
576.352,574.8389090909,-6.38,57.0579494799,55.5819712729,41.0839574108,-11.0044535595,42.9420505201,0.28125,-26.3142164514,570.74,1
576.155,574.7585454545,-1.64,70.1634472511,63.1104507182,44.2337714348,-10.4715213615,29.8365527489,0.6289308176,-13.3159963672,575.88,0
575.475,573.7758181818,-12.03,54.8291233284,60.6835066865,41.4419518943,-10.000464723,45.1708766716,0.0716934487,-21.3028574352,570.75,1
574.302,572.9712727273,-9.18,55.720653789,60.2377414562,41.6724478768,-9.5653046471,44.279346211,0.3516666667,-29.651873881,571.05,1
573.479,572.5527272727,-5.58,34.0113528855,48.1870433343,42.4450334738,-9.1384976921,65.9886471145,0.4393305439,-21.8287101425,572,1
575.222,576.4674545455,19.3,89.2698788058,59.6672951601,57.2241684292,-8.3513606415,10.7301211942,0.8990887614,107.6319887506,596.25,1
578.023,581.6489090909,24.94,87.952079566,70.4111037524,61.2775311424,-7.2216412894,12.047920434,0.7727022565,221.4909232783,605.72,0
580.493,586.2774545455,35.17,87.4095840868,88.2105141529,61.105710012,-5.9237892214,12.5904159132,0.2417508418,203.8414564775,604.98,1
584.478,591.3078181818,34.96,96.4834186512,90.6150274347,63.2685889873,-4.5004221938,3.5165813488,0.7162471396,220.9303813395,608.93,1
588.674,596.8863636364,43.66,98.5130111524,94.1353379635,66.2882905049,-2.9510617885,1.4869888476,0.6916221034,225.8945586316,614.44,1
594.091,603.6129090909,49.76,94.8418263986,96.6127520674,70.24372606,-1.2295442292,5.1581736014,0.7979214781,250.4474681198,625.67,0
598.701,608.6890909091,51.26,89.1382265856,94.1643547122,67.2831063643,0.4540425215,10.8617734144,0.125,195.7135266851,622.01,0
603.791,612.8616363636,50.6,88.2116436153,90.7305655332,66.9840503186,2.0188201322,11.7883563847,0.4723538705,166.7090264342,621.65,0
607.318,613.3214545455,34.32,63.5119909866,80.2872870625,55.6423893511,3.1779197517,36.4880090134,0.2136204889,93.0687000665,604.08,1
610.922,613.4527272727,13.03,66.2803798487,72.6680048169,56.5316907592,4.0421848216,33.7196201513,0.3958041958,65.7037541862,606.4,0
612.167,612.8232727273,3.74,65.346853372,65.0464080691,56.1230830223,4.6578805867,34.653146628,0.2480252765,58.2110765821,607.45,1
612.645,612.1565454545,5.02,67.0207629165,66.2159987124,56.7270609026,5.0914784781,32.9792370835,0.6857749469,56.4878742089,608.5,0
612.968,611.0774545455,-1.45,64.0413169787,65.4696444224,55.3157011579,5.3480481183,35.9586830213,0.0732436472,39.0461402209,606.65,0
612.721,609.7541818182,-9.47,61.153717906,64.0719326004,54.4838473009,5.451747288,38.846282094,0.4153005464,31.4212641578,607.04,0
611.615,608.1867272727,-21.57,34.68905799,53.2946976249,53.1422559927,5.4164009703,65.31094201,0.2927580894,17.4565577142,602.93,1
609.848,607.5294545455,-14.01,42.5403777717,46.1277178892,56.0039198566,5.3456336961,57.4596222283,0.6995768688,18.5714662297,608,1
608.519,607.3243636364,-12.93,41.0069848661,39.4121402093,56.5317113174,5.255678389,58.9930151339,0.2307692308,14.6502947156,608.73,0
606.448,605.9463636364,-5.38,18.3643771828,33.9705799402,49.6066998784,5.0223078902,81.6356228172,0.0201511335,-6.521262439,600.85,0
605.362,603.9485454545,-12.58,9.1081593928,22.8265071472,45.3890981981,4.6124041397,90.8918406072,0.0078563412,-42.3789629158,595.46,0
604.099,602.1390909091,-12.05,8.9726213066,12.1483859607,45.3512113701,4.1020302763,91.0273786934,0.2448979592,-51.5655677018,595.42,1
603.495,601.652,-7.08,25.2642992681,14.4483599892,50.6802260965,3.6419750168,74.7357007319,0.7565656566,-35.7223590774,600.47,0
602.578,600.8947272727,-7.38,19.5988072648,17.9452426132,48.8946267694,3.1959298133,80.4011927352,0.372212693,-31.8741808273,600.05,0
601.805,600.2405454545,-6.71,37.0091447015,27.2907504115,48.5859085647,2.7691800521,62.9908552985,0.4440734558,-37.9803234197,598.95,1
601.883,601.0887272727,2.37,77.2996234535,44.6358584733,55.1169432229,2.4900822818,22.7003765465,0.7421665175,-19.6514818009,606.7,0
601.899,601.5209090909,-3.74,65.4115115654,59.9067599068,52.9785146905,2.2772260248,34.5884884346,0.2275449102,-13.7639418947,605.07,0
601.494,601.8938181818,-4.77,68.1034482759,70.2715277649,52.6698225477,2.1069108141,31.8965517241,0.2673521851,-13.3614105931,603.93,1
601.182,602.6403636364,4.66,77.5862068966,70.3670555793,54.1995105149,1.9937104222,22.4137931034,0.4088176353,-4.8813522204,605.59,1
601.911,603.9218181818,12.77,92.7011494253,79.4636015326,56.606876489,1.9596586884,7.2988505747,0.5324427481,21.5902246127,608.23,1
603.663,605.9343636364,17.57,94.1388638413,88.1420733877,60.6316526063,2.0483178656,5.8611361587,1,71.2107407304,612.98,0
604.982,606.832,7.18,74.3913435528,87.0771189398,55.5181230113,2.1346933313,25.6086564472,0.0025,45.3686431661,608.6,1
605.956,607.9552727273,11.83,85.9332732191,84.8211602044,57.760411978,2.2510873732,14.0667267809,0.6865203762,61.5651089544,612.84,0
606.742,608.1796363636,8.21,68.0342651037,76.1196272919,53.2753351143,2.3117251942,31.9657348963,0.2140127389,44.5261159887,607.19,1
607.693,608.4974545455,2.02,73.4159779614,75.7945054281,54.5206840693,2.3497092128,26.5840220386,0.7708333333,50.8407272219,608.01,1
608.071,608.9623636364,5.99,81.0620300752,74.1707577134,56.2218861704,2.3942273913,18.9379699248,0.5894428152,56.374656297,610.25,1
609.133,610.2003636364,10.93,92.8220255654,82.433344534,60.4166502201,2.5089193557,7.1779744346,0.6904761905,93.8896821619,614.88,0
610.172,611.1470909091,8.74,87.3749404478,87.0863320295,59.6981795706,2.6472488278,12.6250595522,0.4699331849,106.9193977942,614.34,0
610.918,611.6721818182,4.83,81.1871708952,87.1280456361,57.939337649,2.7666871044,18.8128291048,0.1285140562,78.494166954,612.12,1
611.695,612.5961818182,3.02,94.166175604,87.576095649,60.7963631826,2.9086237372,5.833824396,0.783908046,90.2001816612,616.37,1
614.297,617.5607272727,30.4,100,91.7844488331,75.0656288325,3.417543576,0,0.9410801964,222.8493610316,638.3,0
616.887,621.234,23.34,85.8974358974,93.3545371671,69.7188200187,4.0502188148,14.1025641026,0.0889679715,221.1091941714,634.5,0
619.173,624.3490909091,26.83,83.7720488467,89.889828248,69.1530004499,4.7104062719,16.2279511533,0.25,180.2566263322,635.16,1
622.274,627.8085454545,29.71,94.8586118252,88.1760321898,71.3347430057,5.4091832269,5.1413881748,0.6257861635,172.2707027897,638.2,0
